content,label
"If you go see this movie you'll be holding a grudge against the movie theatre, the director, the producer, the actors and the person that told you to go see it! Shame on you, Sarah Michelle Geller, for putting your name and face to this poor excuse of a movie. It may have been more scary if the Japanese actors would have just spoken in Japanese instead of attempting to 'act' in English. I wanted to boo when the movie ended...a true disappointment after all of the hype on TV and movie trailers promoting this lame money maker. Sarah Michelle really didn't have to act at all to make this movie...she just practiced her frowning skills. Don't waste your time or money on this film.",0
"Unfortunately, this movie is so bad. The original Out of Towners was manic and very funny, of course they used the script written by Neil Simon. For some reason Neil Simons script is not used in this film so it falls flat time and time again. Even the audience I was with never laughed. The direction is very slow and tedious and when there is a joke it is given away so the joke dies i.e. The couple having sex in the park. They announce it is a lighting ceremony for New York, well we all know the lights are going to come on and we will be able to see cute and mugging Goldie & Steve do a bit of slap stick. The whole movie winds up being like this...a joke is set up and given away. Why isn't Goldies hair ever even messed up in the movie. You will also notice every close up of Goldie (they use a very intense soft lens). I suggest you rent the original with Jack Lemmon and Sandy Dennis, that's if you want to laugh.",0
"At a panel discussion that I attended after viewing this film, the filmmakers stated that one should look at this not as a movie but a provoker of thought. Well, the only thoughts that were provoked from me were of the time wasted watching the movie. The gimmicks of the film (documentary style, futuristic setting) served as distractions of what was supposed to be a thoughtful examination of the abortion debate. This film illustrates the problem when people try to use film as a platform for their political views - usually a very boring movie that preaches to the choir.",0
The first one was different and funny. This attempt should have never left the studio. This movie does not make you laugh. It is a weak attempt at gross out humor. The movie picks out current and old movies to rip-off. This time the jokes seem used and overdone. The audience that I saw it with only re-acted to Hannibal dinner scene and was otherwise asleep.,0
"This movie was terrible to say the least. I was hoping for a lot better after seeing ""High School Musical"". The whole entire movie was a complete rip off of ""The Simple Life"", only it wasn't a reality show.<br /><br />The acting was not good at all. Amanda Michalka had her moments, when she wasn't that terrible. On the other hand Alyson Michalka was bad all the way through. Chris Gallinger, who played the love interest of Amanda was playing a french guy, but had an awful accent. One good thing about this movie was the completely adorable Michael Trevino, who played Alyson's love interest. Just something to keep in mind, if this movie had been aired before ""High School Musical"" it probably would not have seemed as bad. But it was no comparison.<br /><br />Overall I give it a 2.",0
"With a title like ""Attack of the Killer Tomatoes!"", anyone going into this thing would be expecting either a) a bad science fiction movie or b) a comedy making fun of bad science fiction movies. It's supposed to be a mix of both, with a dose of parody splashed in. Unfortunately, it falls flat very soon.<br /><br />You're never supposed to take this movie seriously, I realize that, but you're supposed to think it's funny, right? I found only a few of the jokes or situations were funny (i.e, the side-by-side phone conversations, the Russian Olympic spy eating steroid cereal, Superman walking by Lois, etc.). ""Attack of the Killer Tomatoes"" strives to be a cult classic, but it doesn't make it. A cult classic is a movie that is so different that only a select group of people understand it (or a similar description). ""Attack of the Killer Tomatoes"" could be enjoyed by any 8-year-old with a bad sense of humor, so therefore, it does not qualify as a cult film.<br /><br />There is one good actress in the entire thing: Sharon Taylor as Lois Fairchild. She is a thin, gawky reporter, but has an endearing personality, loves to overact, and is a natural comedienne. Unfortunately, she is put to bad use here.<br /><br />""Attack of the Killer Tomatoes"" is not as funny as, say, ""Amazon Women on the Moon"" or ""Kentucky Fried Movie"", but it does have a few hilarious moments, so I would still recommend seeing it once. Avoid the director's cut, it has interruptions by the producer of the movie and some supposedly ""lost"" footage dubbed in a pretend African dialect (it can be found in English on the out of print tape).",0
"An update of the skits and jokes you would have seen on a Burlesque stage in the first half of the 20th Century. It's a string of several jokes acted out. Some of them you could tell your Grandmother, some of them not, but it's a fairly safe bet she's heard them all before. For what it tries to be, it's not too bad. Before you rent it, remember that it's an older style of entertainment and has more value as history than as comedy or titillation. Robin Williams has a couple of bits, but he's interchangeable with the other players.",0
"I guess there are some out there that remember Nicole Eggert from her little girl days on such TV shows as T.J. Hooker, Charles in Charge, and Who's the Boss? You perverts, you! Maybe you remember her from Baywatch when she grew up and got breast implants. No matter, you will certainly forget her in this supposed comedy about man-eating aliens.<br /><br />There are so many things that do not make sense and are never explained. How did she recognize the alien? Why was the alien hot for paprika and cinnamon? Why didn't the alien eat her? You get the picture.<br /><br />Before the alien eats her boyfriend and assumes his identity, you get to see her in the body of Alex Meneses. This Mexican/Ukranian beauty is the only reason to watch this trash. Stay for the shower scene and the boyfriend, and go on about your business.",0
"Hated it. If you believe that everyone in the South is dumb, morally bankrupt, stupid, violent, a religious nut, or a child molester, then this film may be for you. Everyone is poor and seemingly ignorant. In one scene, two older men are talking in a general store and one mentions that he had molested a set of sisters before they could tie their shoes. The man seemed proud of his actions, and the other man clearly took it as a normal part of life. Very nice. A teenage girl walks the back roads looking for her sister and no one offers to help her -- despite an obvious limp and lack of food or water (no backpack, etc.). Strathairn's character is not only thoroughly disgusting and slimy, but he is shown to be a religious believer who (typical for Hollywood) reflects the vile nature of Christians. A scene in the movie is highly reminiscent of the end of Cape Fear (the one with DeNiro) -- Bible verses being spouted by the bad guy. I am from the Great Northwest, but found this film offensive because of the wonderful people I know who are from NC, WV, AL, MS, KY, TN, etc.",0
"The title should have been the walker. The guy expend 90% of the movie walking. He doesn't know what he wants, or what he is. Go through life stealing peoples identity for nothing. He gets no benefit, no money, nothing pretending to be another person.<br /><br />No body was able to understand why he was pretending to be somebody else.<br /><br />The only thing that was clear in this movie is that he love his father and was a good son. But the rest was crap.<br /><br />May be director is a looser that would like to be somebody else. But what he really should do is to get a real job, because after his movie, I don't think he has a chance to make as a movie producer.",0
"The Tooth Fairy is set in a small town somewhere in Northern California where Peter Campbell (Lochlyn Munro) has brought a farming property which he is renovating & planning to turn into a holiday inn, he is joined by his girlfriend Darcy Wagner (Chandra West) & her young 12 year old daughter Pamela (Nicole Munoz) who arrive to help for the weekend. While exploring the property Pamela meets another young girl named Emma (Jianna Ballard) who warns her that evil lurks within her new home, she tells a tale of an evil old witch known as the Tooth Fairy who takes baby teeth from children & then kills them. Pamela is worried & becomes even more so when she falls off her bike & her last baby tooth falls out, it's not long before the evil ghost of the Tooth Fairy has her eyes on Pamela's tooth & just for kicks she also decides to kill anyone she comes across...<br /><br />Directed by Chuck Bowman I thought The Tooth Fairy was just another poor straight-to-video low budget horror film that fails to distinguish itself from the countless other's which litter video shop shelves & fill late night obscure cable TV schedules, basically it's not very good. The script by producer Stephen J. Cannell, Corey Strode & Cookie Rae Brown is a complete snooze-fest for the first 40 odd minutes, nothing of any great interest happen during this period at all & is basically dull exposition as if this stuff was going to surprise anyone. It introduces the character's, sets the Tooth Fairy legend up & that's it. The second half of the film improves slightly but even then it's hardly spectacular stuff, there are a few decent set-piece gore scenes but apart from that it's all very predictable & forgettable stuff. The character's aren't great & most of them are there purely to be killed off, the story has inconsistencies like the story of the Tooth Fairy herself, it says she kills children after they give her their baby teeth so why does she go on an indiscriminate killing spree that has nothing to do with teeth? What happened to her after the prologue set during 1949? Why has she come back as a ghost? Despite being a ghost of some sort she seems very human having to open doors herself & using weapons to kill people, there is no attempt to make any use of the supernatural elements except the ghostly children who are played for maximum sentiment.<br /><br />Director Bowman does OK, it's reasonably well made & there are a couple of half decent scenes but nothing to get that excited about. There's nothing I would describe as scary or atmospheric in here & don't take any notice of the comparisons between this & Darkness Falls (2003) as besides the teeth thing they're quite different. The gore is OK, someone is shoved into a wood-chipping machine, there's a decapitation, someone has their penis chopped off & the best scene when someone is nailed to a door & then has their stomach hacked open with an axe & their guts slide out.<br /><br />With a supposed budget of about $1,500,000 The Tooth Fairy is generally well made but there's nothing special on show here. The acting isn't anything great but it's not too bad & unusually I didn't find the child actors that annoying so that's something I suppose.<br /><br />The Tooth Fairy is the usual just below average low budget modern straight-to-video horror fare that seems everywhere these days, if you can find a cheap copy then it might pass 90 odd minutes if your not too demanding otherwise it's pretty poor & forgettable stuff.",0
"Yeah, well, I definitely had regrets about giving up my Saturday night watching this strange little, yet very long, movie. Apparently neither did the main character for stealing two hours of my life. Here's the epitome of the antihero in 'No Regrets.' We have this jerk, so messed up, so wandering, so selfish, aimless and unlikable that it was extremely hard to get past the attraction a highly favored businessman's up-and-coming son, Jaemin, unless it was just that: physical attraction. He claims otherwise, that it's love. But after watching this, it's like loving Charles Manson because you dig the beard. (Alright, he's not that bad, but still no real redeemable characteristics.) I could never get past the reason Jaemin endless stalks Sumin. It was never shown, just told, that Jaemin loves Sumin. Perhaps it's a culture thing that flew over my head: crazy/stalking = mad love over in Seoul. It has to be, because a little more than half the movie is one stalking the other and the last part is stalking back and forth to the point I thought this was turning into a screwball comedy. I was waiting for a tiger named ""baby"" to make an appearance. Okay, so Sumin works two jobs while going to school, so far so good on someone trying to better themselves. But after his first taste of his stalker's attraction, he gives up his day job for some kind of prostitution ring. What? OK, well, as previously mentioned, the obsession doesn't stop due to the job/career change and if you throw in a bunch of other very angry characters you get one messed up movie where unbelievable occurrences just seem to happen without buildup. Basic movie, not 100% terrible, but you can do better with foreign gay-themed movies.",0
"After waking up at 3:30 in the morning and not being able to go to sleep, I decided that I may as well be entertained while I suffered from sleep deprivation. This movie was on HBO and I decided to watch it. What a mistake!<br /><br />Here is the plot (potential spoilers, if you even care) : a neurotic man with an addiction to candy (Josh Kornbluth) works as a temp for some ridiculous company. Suddenly, he is offered the chance to ""go perm,"" which seems to be the favorite catch-phrase of this movie. But with a secure job and a secure income within his grasp, Josh decides for whatever stupid reason that he doesn't want to do it. He hopelessly bungles several minor tasks and his laziness and lack of ambition fill me with contempt. His inability to send several ""very important"" letters within a given amount of time is supposed to be hilarious, but is merely stupid. Josh meets and deceives a lawyer woman and they wind up in bed together (obviously a fantasy of Josh's in real life, as such a thing would never happen). A bunch of other stuff happens, but it's too trite and inane to go into now.<br /><br />Despite the fact that this movie is billed as a comedy, I only laughed twice during it; the first time was the opening shot of Josh Kornbluth (my initial reaction was one of stifling fear) and the second was when he was in bed with the attractive woman (yeah, right). Josh Kornbluth is perhaps the most terrifying-looking person I have ever seen in my life. He is an unattractive, overweight, balding Jewish man who I am supposed to believe has sex with beautiful women. I do not at all sympathize with Josh's character. He is lazy and unmotivated and I just don't appreciate the failed attempts at humor. Skip it, even if your life depends upon it.",0
"I don't usually comment, but there are things that need to be said. Where to start...<br /><br />The acting, on Jeremy London's part was horrible! I didn't think he could be so bad. The plot could have been good, had it been well directed, along with a good solid performance from the lead actor. Unfortunately, this is one of those movies you read about and think it has great potential to be entertaining, but get disappointed from the start. <br /><br />Well, at least I got good laughs. I wouldn't waste my time if I were you.",0
"I am a big movie fan. I like movies of all types. This is arguably the worst movie I've ever seen.<br /><br />I get that it follows the book closely, which raises the point that not everything should be made into a movie. Especially since the authenticity of the experiences in the book have been called into question more than once.<br /><br />These characters are not quirky, they are mentally ill. The things that happen are not funny, they are disturbing; especially considering they are supposed to be true.<br /><br />This movie had the feel of The Royal Tenenbaums, another movie I hated, only Running With Scissors was even more dysfunctional and less funny.<br /><br />I will never get those hours back. I wanted to wash my brain after watching.",0
"I gave 1 to this film. I can't understand how Ettore Scola,one of the greater directors of Italian cinema, made a film like this, so stupid and ridiculous! All the stories of the people involved in the movie are unsubstantial,boring and not interesting. Too long,too boring. The only things I save in this movie are Giancarlo Giannini and Vittorio Gasmann. Hope that Scola will change radically themes and style in his next film.",0
"I saw ""Myra Breckinridge"" when it first came out in 1970. I was a healthy 20-year-old at the time, who loved movies and really liked Raquel Welsh. On top of that, I had read the Gore Vidal novel it was based on and thought it was very funny. I saw the movie at a local drive-in and about half way through I was sorely tempted to turn the motor of my car on so that maybe I'd die of monoxide poisoning and not have to see the rest of this shipwreck of a movie. It wasn't ""smart"" or ""trendy"", it was gross and sloppy. All the actors were tone deaf and the director didn't have the slightest idea what he was doing. The casting of Mae West was one of the worst casting choices in movie history. As one reviewer here said, her role had nothing to do with the movie or book. Her character in the book is sexually beaten up by the young stud, which would never do for the legendary Ms. West. Oh no, the plot is changed so she sexually beats HIM up, very believable from a 77-year-old woman who looks every DAY of her age. I could go on, but why? It was an awful movie.<br /><br />Bluto",0
"Don't get the impression from other reviewers that this film stinks cos it's ambivalent about the Japanese whaling industry (which, morally, is no worse than the US meat trade or the Scottish haggis cull), it stinks cos it's pretentious tosh, the sort of up-its-own-behind guff that gets modern art a bad name. That said, there are some stunning images, but there are stunning images in the average bus ride if you use your imagination, so that's no reason to go and see this nonsense. What happens in the film happens very slowly and often accompanied by a soundtrack that sounds like a cat being gutted, and then, just when you thinks it's finished, it starts again. I saw it it in a porn cinema in Rome which had been hired for the weekend to show Barney's film works, which is an admirable and clever way to reclaim what had once been a local fleapit from the dirty-old-men-in-macs brigade, but if the trendy young things and the slightly older beard-stroking Bjork fans were to be honest, everyone might have had a lot more fun if they'd just shown one of the pornoes!",0
"""Feast of All Saints?"" Where...? When...?<br /><br />Was the Feast of All Saints storyline and theme edited out? <br /><br />What a waste of a wonderful title! There is never anything in the story that has the remotest connection to the ""Feast of All Saints."" Nor is there anything in the story about ""All Souls Day"" which the term is referencing. Why bother to use this title if you never intend to including any kind of storyline or theme about ""All Souls Day"" or the ""Feast of All Saints""? <br /><br />Embarrassly Bad Script & Amateur Writing <br /><br />How did they attract such great talent to this clunker? The writing is so amateur--characters that have known each other all their life go into big long speeches about their life history for the sake of the audience. Not at all the way people talk to each other. <br /><br />What was the Director Thinking?<br /><br />The directing is equally bad! The forced and overly deliberate style feels amateurish. In one scene, a character is yelling ""Take your hands off of me"" and NO ONE is touching him! The most badly directed scene however, is the incredibly over-the-top battle scene at the beginning of the film.<br /><br />Excessive Gore in a Very Fake, Silly Battle Scene<br /><br />There are so many dead people in the most fake battle scene. It looks like a Saturday Night Live skit!! You can see extras waiting for their cues to walk across camera. Everyone plays their death scene like 4th grade boys--exaggerating every little gasp and twitch. The blood on battle victims is so excessive and carelessly applied it looks like someone used a ketchup dispenser and just squirted straight lines of red on the costumes.<br /><br />This whole battle scene comes off as the spoof of a really cheesy war movie. You almost expect someone like Will Ferrell and Mike Myers to ride up on a horse and deliver the punchline.<br /><br />Who in Real Life Would Ever Behave this Way?! <br /><br />The most ridiculous bit of writing, directing and casting is actually the focus of the scene: <br /><br />A little girl is standing under the dead body of her hanging father--who is terribly mutilated, and literally dripping blood form his gaping wounds. Even a totally idiot would know he is dead! Yet she is--very monotonously--repeating over and over ""Daddy, daddy..."" while looking at someone off-screen. She delivered it with about as much believability and passion as you could expect from an non-actor kid that had been repeating the line for the cameras all day.<br /><br />Even if the poor kid had any acting skills, the scene is completely unbelievable. The little girl wouldn't even BE in the middle of the battlefield after hours of carnage--surrounded by hundreds of dead bodies, while she calmly stands there!! Natural instincts would had the kid screaming and terrified, running AWAY from the bloody carnage! <br /><br />Are we Suppose to be Horrified or Laugh...?!<br /><br />One particularly goofy detail, that gives the scene an SNL satire tone, is the father hanging, with a huge hook through his mouth and cheek. He looks like a fish on a hook! The unintentionally funny details, make the whole scene come across as fake and silly.<br /><br />In Fantasy La-La-Land, Mothers and Daughters are the Same Age! <br /><br />Another funny detail, is that you see a central character--the little girl's mother--at the end of the scene and in the next scene, that occurs 20+ years later, she looks exactly the same! She is still young and beautiful, and now the same age as her daughter! <br /><br />I almost turned the movie off right there because the direction and writing were obviously awful--but I tried to stick it out because I wanted to see the Louisiana settings and I like all the actors. I don't know what these fine actors were thinking when they accepted these roles!<br /><br />Who was the Targeted Audience?<br /><br />The excessive amount of blood and badly acted violence in the opening scene are weirdly out of place with the soap opera storytelling tone that follows. It is also a strange way to start a movie that, for the rest of the time, seems targeted to romance novel reading females. Weird inconsistency in tone!",0
"We expected something great when we went to see this bomb. It is basically a Broadway play put on film. The music is plain terrible. There isn't one memorable song in the movie -- heard any hits from this movie? You won't because there aren't any. Some of the musical numbers go on so long that I got up to go to the restroom and get some pop corn and it was still going when I got back! If they were good songs well -- but they suck. The pace is slow, terrible character development. The lead was praised for her singing but sounded like she screamed every song -- it was almost impossible to stand. This movie has NOTHING to offer anyone but die-hard Broadway enthusiasts. This is without a doubt the most over rated movie I've seen in my entire life. A complete waist of time and money. There is nothing memorable about this movie except Danny Glover -- who wasn't on screen enough and whose character wasn't developed enough. Rent the video and you'll agree -- this movie was an expensive, over produced, polished dog do.",0
"I've never really considered myself much of ""student"" when it comes to watching films, I watch them, form an opinion and that's it. But Unhinged changed all this. This film is without a doubt the most inept attempt at film making I've ever seen. Every kid who rocks up at university thinking they're gonna be the next Spielberg or Tarantino needs to be handed this film with a handbook titled ""How Not to Make A Film"". Not only is there no story to be had, the film makers weren't even competent enough to make a film worth watching. It's been a while since I saw it, but all I can say is watch the overhead tracking shots in the opening scenes. They are never ending! It's almost like having your teeth pulled, only not as much fun.",0
"I rented End Game, having never heard of it, but I'm fond of political thrillers so I thought I'd give it a shot. After doing some research on the movie, I found that it had initially been intended for theatrical release, but instead had gone strait to DVD. After seeing it, I'm thinking, ""no wonder."" The movie is shocking in its unoriginality. The plot and the characters are perfunctory. I figured out whodunnit by the half way mark but the ending was a curve ball. I have to say, I didn't expect it to end quite the way it did, but that's not a point in its favor. The more predictable ending would have been preferable to one that is so bad. Perhaps the film makers saw how predictable the film was and so they decided to throw in a twist--even one that made the movie even worse.<br /><br />Stay away. I want the $5.98 and my 107 minutes back.",0
"Do not waste your time watching this! Unless you want to study it for all the wrong things you shouldn't do to make a good film. I am not one to usually review a movie, but this one is personal. I wasted precious time which they cannot give back. I feel compelled to write this report to warn others not to waste their time watching this crap. If this was a student project, i would have to say not bad, but only for the first 15 min... after that it gets annoying. the screaming, the bad audio, the bad video (a good camera man could have made it much better). and yes, whats with the Blair-Witch effect? no budget? I was hoping it was going to get better, but it doesn't. Now how the hell did it deserves a 4? 2 is more fair but 1 for wasting my time! I have said my peace.",0
"This is the worst show. Buntch of grown up acting like kids no humor nothing. Even Sesame Street has better humor and more adult than friends ""Friends"" may be the worst thing I've ever seen on television and I've been sitting in front of the tube observing Friends"" simply does not stack up well to other, contemporary series. It lacks the smartness of ""Seinfeld"" and the wonderful self-ridicule of pomposity that is the hallmark of ""Frasier"". The characters in ""Friends"" seem designed to make them repellant dullards. This incestuous group of neighbors makes my flesh crawl.<br /><br />The unintelligent show is completely without an edge of any sort. The characters are caricatures of caricatures and the writing is sophomoric -- though intentionally so. (It might be interesting to observe a writing session since the writers may have to slave to aim lower than their capabilities so as not to confuse the loyal friends of ""Friends"".)",0
"If derivative and predictable rape-revenge thrillers are your thing, then you're in for a rare treat... They don't really appeal to me, so I couldn't find any single thing to redeem this peculiar tale. It seems like something straight out of the 1980s, a different age when this would have gone straight to video. Gillian Anderson and Danny Dyer do OK work with a weak script and a tedious scenario. But what is Gillian Anderson doing getting involved with a film like this after the brilliance of her performance as Lady Deadlock in the BBC TV adaptation of Bleak House last year? The director is said to have been influenced by witnessing a near-rape and by his work on documentaries, but even that's not an excuse for the bizarre scene where a pack of rural hounds beat up Dyer. I don't think I was the only person in the cinema laughing. What I can't understand is the involvement of the companies behind this film - FilmFour and Verve Pictures. Both have been involved in some great independent British films in recent years. Verve distributed Bullet Boy, Code 46 and Red Road - Straightheads doesn't deserve to be mentioned in the same breath. FilmFour and Verve take note: is this really the best you can do? What are independent British filmmakers going to make of your artistic judgement? It's a big blot on both of your reputations. Listen carefully: can you hear the thousands of fans of independent British films crying in despair?",0
"There was a genie played by Shaq His name was Kazaam, and he was whack His rhymes were corny, this lines were bad some stupid kid cryin over his stupid dad bad actin, bad casting, bad special effects whats next? this movie sucks Prolly didn't make 20 bucks he lives in a boombox not a lamp hurts like a cramp like a wet food stamp...<br /><br />Yeah, you get it, a stupid rhyming genie who can't act, in a stupid movie with horrible special effects. Oh, and its confusing as hell. I'm not even gonna go on. Let's just say, it belongs in the ""its so bad, its funny"" category. Watch it once with your buddies and get a good laugh. But don't expect anything spectacular.",0
"I didnt think it was possible, but i have found film worse than 'Body Melt'. This film is really really bad! And what makes it worse is that its another Australian film...<br /><br />Shot on what looks like VHS, and with a terrible 80's rock soundtrack, it just keep getting worse and worse, which is hard to believe seeing how bad the beginning is (skinned male hanging up-side-down in a white tomato sauce sprayed room anyone?).<br /><br />And why do their accents keep changing? From bad New York drawl, to prissy english, then pure Aussie! And it happens to the whole cast!<br /><br />This film also claims to have won some film festival on the cover (i believe it was the Utah Film Festival). This has to be a lie because no-one in their right mind would nominate this for anything (perhaps the Golden Rasberries but i thinks its too bad for that aswell).<br /><br />Come on guys! This film has to be number 1 on the bottom 100!!! It has to be ten times a bad as those films already on there.<br /><br />Well done to the ""film"" makers of this trash, for proving there is a reason not to see films..... 0/10",0
"What is this crap? My little cousin picked this out obviously for the overly girlie DVD art and title... I decided to watch it with her so she didn't get bored, and I sure was appalled at the horrible quality.<br /><br />First, the acting was terrible. They seem like amateur actresses reading off of cue cards. The delivery is sub-par and very formulaic. Scene cuts were terrible.. it looks like they took it straight from the story board, if there was one.<br /><br />Secondly, the jokes and stereotypes weren't original or well played at all- again, very formulaic. I can't count the times I was able to predict the next joke. I got a few chuckles out of the blatantly ""subtle"" sexual innuendos. The Cat, The Beaver Patch, Hung Wong?.. c'mon! Just.. stay away from this movie. It's not cute, it's not funny, it's not even stupid-funny. It's just stupid-stupid. It's like a PG kids' movie with unnecessary sexual innuendo, vulgarity, and violence to bump the MPAA rating. STAY AWAY.<br /><br />""Would you like to ride my yacht?""<br /><br />""Is that what they're calling it now?""<br /><br />""You could ride my ding.""<br /><br />""Oh! I think I got blood on my stool!""<br /><br />Badly played, sir.",0
"If John Waters had written and directed ""House of 1000 Corpses"" after being struck about the head repeatedly with a heavy object, the result would probably be something like ""The Blood Shed."" It's mildly entertaining for the first half hour, but then it slides into a sort of featureless glop of constant screaming and people doing things to each others genitalia with electric carving knives, cutlery and pliers. Susan Adriensen (Sno Cakes) is incredibly annoying and Terry West (Elvis Bullion) is almost as bad in whatever it is he's doing in front of the camera.<br /><br />Maybe the best thing about ""The Blood Shed"" is that it won't take most viewers very long to forget about it.",0
"This movie was so ridiculous i never even finished watching it i actually thought someone had made their own version and dubbed it onto the DVD from the movie store. This movie made me sick not because it was gory, but because i wasted 2 50 on it!!!! It looks like my brother and i went into a house and made the movie ourselves and edited slaughterhouse footage into it! I am so ticked off, even The BTK Killer deserves more credit than that it was not even accurate i mean come on the cow head was obviously made out of play dough or BUBBLE GUM OMG I cant even get all the words out to explain it DO NOT WATCH THIS MOVIE!!!!!!!",0
"This was shown on the biography channel and was about as informative as a children's comic! I gave it 2 out of 10 for it's attention to detail because for the most part it had a 70s feel to it and the three ladies that played the original three angels looked like them so the make-up was good.<br /><br />This was supposed to be a biography on the biography channel but it was void of everything that is normally / usually seen in one of their biographies. No interviews with surviving cast members, crew members, production team members etc., or their friends, families, and any biographers of those people. In fact I know just as much now about the programme as I did before I watched this film that was based on the (supposedly) biographical book. As for actually learning something that no-one knew about the program and wasn't common knowledge well that never happened.",0
"Simply awful slasher, molded from the I KNOW WHAT YOU DID LAST SUMMER type of fodder, has beautiful wealthy college students spending spring break in a Florida condo being murdered one by one. A misfire in every category imaginable from properly built suspense to the executed death sequences..nothing is handled properly and the characters leave little more than caricatures you root to see decimated as quick as possible. Del Tenney(The Curse of the Living Corpse;I Eat Your Skin), of all people, executive produced, co-wrote, and stars as a priest in a pivotal role whose relationship to the killer I guess means something to why he's psychotic. The revelation of the killer is awkwardly handled and ineffective, probably not surprising a soul who watches it. There are a lot of attempted jump scares, with one character popping out to frighten their friend, which couldn't even manufacture a few cheap thrills, because they are so calculated in such a tepid way. Most of the attacks occur off-screen with bleeding throat cuts(..or pools)representing the only real display of violence. The protracted finale, where the killer goes on and on with the actor desperately trying to make his villain as diabolical and demented as possible, is embarrassing and tense-less. There's not one single positive to derive from this clichéd and dull exercise with the pretty cast making little effort to rise past their one-dimensional roles. And, for pity sake, they could've at least allowed us to see Joey Lawrence get decapitated or something for withstanding the misery of sitting through this junk heap for 90 agonizing minutes.<br /><br />Dorie Barton, as the heroine final girl, Beth Morgan, who the killer seems to be obsessed with, couldn't be more vacuous and uninteresting(..oh, she was in rehab, and takes pills for her nightmares;such intriguing exposition). Chad Allen, cast against type as a very intimidating ""friend"" of the group(..who happens to disappear from the film first, setting up the idea that he's the first victim), has a tough hill to climb with his role, so steep he eventually stumbles, rolling uncontrollably with no end in sight. Jeff Conaway, needing some cash I guess, has the beleaguered FBI agent role, whose daughter's murder motivates him to seek out the killer, leading him to Florida. Jack McGee has his usual a$$hole role as a smart-mouth Florida Police Chief who is often nose to nose with Conaway's agent.<br /><br />Oh, the answer to the title's question..not really. Because once you get the answer, you will wonder why you bothered with this anyway.",0
"This movie is even a big step down form the typical fare dished out by Bollywood. The performances were horrible. Even Boman Irani, who always manages to shine, goes completely OTT as the villain. The soundtrack is not memorable either. And in spite trying hard, the female leads don't manage to be ""sexy"". Vivek Oberoi is capable of far better projects while Fardeen Khan seems to be stuck in similar fare for the time being. But this monstrosity is even beneath his limited capabilities as an actor. Esha Deol and Amrita Rao are horrible in badly written cliché roles. It's high time for Indra Kumar to hang up his directorial hat. Hope he never directs another eyesore like this. Future of Hindi movies are in better hands now. To sum it up, stay far away from waste of celluloid.",0
"I've just had the evidence that confirmed my suspicions. A bunch of kids, 14 to 22 put on the DVD of ""Titanic"" on a fantastic state of the art mega screen home entertainment type deal. Only two of them had actually seen it before. But they all had seen the moment of Kate, Leo and Celine Dion so many times that most of them felt they had seen the whole movie. Shortly after the epic started, they started to get restless, some of them left asking the others -- ""call us when the iceberg appears"" Over an hour and a half into the movie, only the two girls who had seen the movie before, were still there. They started shouting: iceberg, iceberg. A stampede followed, they all came back to see the sinking of the Titanic. They sat open mouthed, emitting Ohs and far outs. So, just like I thought when the movie first burst into the scene. What is this? One and a half hours waiting for the bloody thing to sink but what about the rest of the of it. Dr. Zivagho, for instance, had a similar running time, but think how much takes place in that film within the same period of time. In ""Titanic"" Leo teaches Kate how to spit. Look at the faces and hands of the, supposedly, creme de la creme in the first class dining room of the ship. Look at the historical details, if you can find them. The storyline is so thin that they have to introduce guns and shootings in a ship that is about to sink. The real sinking here is of film standards. All the efforts are focus on special effects and opening week ends. The film went on to become the highest grossing movie of all time so, what do I know?",0
"I saw this movie recently because a friend brought it with him from NYC. After 30 minutes, I said to him,"" You've got to be kidding. Is this some sort of joke?"" He thought it was good. I told him that I thought it was probably one of the silliest movies ever made. ""What was it supposed to be?"" I asked. ""A propaganda movie made for children?"" The plot is stupid. The acting is the worst ever for most of the principals and frankly people who look at this sort of tripe and think it has anything to do with life, love or even afterlife, of which it offers an incredibly idiotic view...need some psychiatric help. Please, if someone tries to get you to stick this in your DVD or Video player, consider it like you would a virus introduced into your computer...it won't destroy your player but it will destroy your evening. If they had made Razzies in the '40s, this would have won in every category. (PS. It also goes under the dubious sobriquet of ""Stairway to Heaven."")",0
"this is just usual Indian garbage that gets turned out as cinema, as Indians we can proudly boast that we have the biggest cinema industry, however it also the worst.<br /><br />how can other poor countries have films with real characters that challenge the views of their respective societies and we just keep on pumping out garbage. take a look at Russia, Iran, china and Latin America, look at the brilliant films they have and we get crap like Kisna!!<br /><br />get real people, no wonder the international community in general laughs at Indian cinema.",0
